date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
16:45:20	80545/80545	---MCZ	200	added ('OK')	text/html	date:Wed,%2012%20May%202021%2006:45:21%20GMT	https://web.archive.org/web/20210227021056/http://www.artofwa.com.au/?m=201803	C:/My%20Web%20Sites/ArtOfWA/web.archive.org/indexabb9-2.html	(from https://web.archive.org/web/20210303003404/http://www.artofwa.com.au/?m=201803)
16:45:21	97920/97920	---MCZ	200	added ('OK')	text/html	date:Wed,%2012%20May%202021%2006:45:21%20GMT	https://web.archive.org/web/20210227045852/http://www.artofwa.com.au/?cat=1	C:/My%20Web%20Sites/ArtOfWA/web.archive.org/indexb31a-2.html	(from https://web.archive.org/web/20210303003404/http://www.artofwa.com.au/?cat=1)
16:45:22	82669/82669	---MCZ	200	added ('OK')	text/html	date:Wed,%2012%20May%202021%2006:45:21%20GMT	https://web.archive.org/web/20210227021133/http://www.artofwa.com.au/?m=201712	C:/My%20Web%20Sites/ArtOfWA/web.archive.org/indexe1e7-2.html	(from https://web.archive.org/web/20210303003404/http://www.artofwa.com.au/?m=201712)
16:45:22	81319/81319	---MCZ	200	added ('OK')	text/html	date:Wed,%2012%20May%202021%2006:45:22%20GMT	https://web.archive.org/web/20210227045835/http://www.artofwa.com.au/?p=1585	C:/My%20Web%20Sites/ArtOfWA/web.archive.org/index9a03-2.html	(from https://web.archive.org/web/20210303003404/http://www.artofwa.com.au/?p=1585)
16:45:22	80936/80936	---MCZ	200	added ('OK')	text/html	date:Wed,%2012%20May%202021%2006:45:22%20GMT	https://web.archive.org/web/20210227021143/http://www.artofwa.com.au/?m=201707	C:/My%20Web%20Sites/ArtOfWA/web.archive.org/indexa676-2.html	(from https://web.archive.org/web/20210303003404/http://www.artofwa.com.au/?m=201707)
16:45:22	80822/80822	---MCZ	200	added ('OK')	text/html	date:Wed,%2012%20May%202021%2006:45:22%20GMT	https://web.archive.org/web/20210227021234/http://www.artofwa.com.au/?m=201610	C:/My%20Web%20Sites/ArtOfWA/web.archive.org/index8484-2.html	(from https://web.archive.org/web/20210303003404/http://www.artofwa.com.au/?m=201610)
16:45:23	89609/89609	---MCZ	200	added ('OK')	text/html	date:Wed,%2012%20May%202021%2006:45:23%20GMT	https://web.archive.org/web/20210227021248/http://www.artofwa.com.au/?m=201506	C:/My%20Web%20Sites/ArtOfWA/web.archive.org/indexe04d-2.html	(from https://web.archive.org/web/20210303003404/http://www.artofwa.com.au/?m=201506)
16:45:23	81957/81957	---MCZ	200	added ('OK')	text/html	date:Wed,%2012%20May%202021%2006:45:23%20GMT	https://web.archive.org/web/20210227021324/http://www.artofwa.com.au/?m=201505	C:/My%20Web%20Sites/ArtOfWA/web.archive.org/index2b58-2.html	(from https://web.archive.org/web/20210303003404/http://www.artofwa.com.au/?m=201505)
16:45:24	80799/80799	---MCZ	200	added ('OK')	text/html	date:Wed,%2012%20May%202021%2006:45:24%20GMT	https://web.archive.org/web/20210227021153/http://www.artofwa.com.au/?m=201702	C:/My%20Web%20Sites/ArtOfWA/web.archive.org/indexd305-2.html	(from https://web.archive.org/web/20210303003404/http://www.artofwa.com.au/?m=201702)
16:45:25	81340/81340	---MCZ	200	added ('OK')	text/html	date:Wed,%2012%20May%202021%2006:45:25%20GMT	https://web.archive.org/web/20210227021335/http://www.artofwa.com.au/?m=201503	C:/My%20Web%20Sites/ArtOfWA/web.archive.org/index559e-2.html	(from https://web.archive.org/web/20210303003404/http://www.artofwa.com.au/?m=201503)
16:45:25	81005/81005	---MCZ	200	added ('OK')	text/html	date:Wed,%2012%20May%202021%2006:45:25%20GMT	https://web.archive.org/web/20210227021532/http://www.artofwa.com.au/?m=201403	C:/My%20Web%20Sites/ArtOfWA/web.archive.org/indexd907-2.html	(from https://web.archive.org/web/20210303003404/http://www.artofwa.com.au/?m=201403)
16:45:25	82954/82954	---MCZ	200	added ('OK')	text/html	date:Wed,%2012%20May%202021%2006:45:26%20GMT	https://web.archive.org/web/20210227021456/http://www.artofwa.com.au/?m=201407	C:/My%20Web%20Sites/ArtOfWA/web.archive.org/index8ba2-2.html	(from https://web.archive.org/web/20210303003404/http://www.artofwa.com.au/?m=201407)
16:45:26	82367/82367	---MCZ	200	added ('OK')	text/html	date:Wed,%2012%20May%202021%2006:45:26%20GMT	https://web.archive.org/web/20210227021602/http://www.artofwa.com.au/?m=201312	C:/My%20Web%20Sites/ArtOfWA/web.archive.org/indexd44c-2.html	(from https://web.archive.org/web/20210303003404/http://www.artofwa.com.au/?m=201312)
16:45:26	85413/85413	---MCZ	200	added ('OK')	text/html	date:Wed,%2012%20May%202021%2006:45:26%20GMT	https://web.archive.org/web/20210227021552/http://www.artofwa.com.au/?m=201401	C:/My%20Web%20Sites/ArtOfWA/web.archive.org/index81d5-2.html	(from https://web.archive.org/web/20210303003404/http://www.artofwa.com.au/?m=201401)
16:45:26	82737/82737	---MCZ	200	added ('OK')	text/html	date:Wed,%2012%20May%202021%2006:45:26%20GMT	https://web.archive.org/web/20210227021345/http://www.artofwa.com.au/?m=201410	C:/My%20Web%20Sites/ArtOfWA/web.archive.org/index166c-2.html	(from https://web.archive.org/web/20210303003404/http://www.artofwa.com.au/?m=201410)
16:45:26	92599/92599	---MCZ	200	added ('OK')	text/html	date:Wed,%2012%20May%202021%2006:45:26%20GMT	https://web.archive.org/web/20210227021542/http://www.artofwa.com.au/?m=201402	C:/My%20Web%20Sites/ArtOfWA/web.archive.org/index03da-2.html	(from https://web.archive.org/web/20210303003404/http://www.artofwa.com.au/?m=201402)
16:45:27	82285/82285	---MCZ	200	added ('OK')	text/html	date:Wed,%2012%20May%202021%2006:45:27%20GMT	https://web.archive.org/web/20210227021613/http://www.artofwa.com.au/?m=201311	C:/My%20Web%20Sites/ArtOfWA/web.archive.org/index2501-2.html	(from https://web.archive.org/web/20210303003404/http://www.artofwa.com.au/?m=201311)
16:45:28	87346/87346	---MCZ	200	added ('OK')	text/html	date:Wed,%2012%20May%202021%2006:45:28%20GMT	https://web.archive.org/web/20210227021624/http://www.artofwa.com.au/?m=201310	C:/My%20Web%20Sites/ArtOfWA/web.archive.org/indexd649-2.html	(from https://web.archive.org/web/20210303003404/http://www.artofwa.com.au/?m=201310)
16:45:29	85549/85549	---MCZ	200	added ('OK')	text/html	date:Wed,%2012%20May%202021%2006:45:29%20GMT	https://web.archive.org/web/20210227021704/http://www.artofwa.com.au/?m=201306	C:/My%20Web%20Sites/ArtOfWA/web.archive.org/index631b-2.html	(from https://web.archive.org/web/20210303003404/http://www.artofwa.com.au/?m=201306)
16:45:29	85409/85409	---MCZ	200	added ('OK')	text/html	date:Wed,%2012%20May%202021%2006:45:29%20GMT	https://web.archive.org/web/20210227021713/http://www.artofwa.com.au/?m=201305	C:/My%20Web%20Sites/ArtOfWA/web.archive.org/index0b76-2.html	(from https://web.archive.org/web/20210303003404/http://www.artofwa.com.au/?m=201305)
16:45:29	96695/96695	---MCZ	200	added ('OK')	text/html	date:Wed,%2012%20May%202021%2006:45:29%20GMT	https://web.archive.org/web/20210227021633/http://www.artofwa.com.au/?m=201309	C:/My%20Web%20Sites/ArtOfWA/web.archive.org/index2fe4-2.html	(from https://web.archive.org/web/20210303003404/http://www.artofwa.com.au/?m=201309)
16:45:29	88836/88836	---MCZ	200	added ('OK')	text/html	date:Wed,%2012%20May%202021%2006:45:29%20GMT	https://web.archive.org/web/20210227021644/http://www.artofwa.com.au/?m=201308	C:/My%20Web%20Sites/ArtOfWA/web.archive.org/index0b82-2.html	(from https://web.archive.org/web/20210303003404/http://www.artofwa.com.au/?m=201308)
16:45:29	83532/83532	---MCZ	200	added ('OK')	text/html	date:Wed,%2012%20May%202021%2006:45:29%20GMT	https://web.archive.org/web/20210227021654/http://www.artofwa.com.au/?m=201307	C:/My%20Web%20Sites/ArtOfWA/web.archive.org/index8172-2.html	(from https://web.archive.org/web/20210303003404/http://www.artofwa.com.au/?m=201307)
16:45:30	95450/95450	---MCZ	200	added ('OK')	text/html	date:Wed,%2012%20May%202021%2006:45:30%20GMT	https://web.archive.org/web/20210227021723/http://www.artofwa.com.au/?m=201304	C:/My%20Web%20Sites/ArtOfWA/web.archive.org/indexaf22-2.html	(from https://web.archive.org/web/20210303003404/http://www.artofwa.com.au/?m=201304)
16:45:30	90738/90738	---MCZ	200	added ('OK')	text/html	date:Wed,%2012%20May%202021%2006:45:30%20GMT	https://web.archive.org/web/20210227021733/http://www.artofwa.com.au/?m=201303	C:/My%20Web%20Sites/ArtOfWA/web.archive.org/index9149-2.html	(from https://web.archive.org/web/20210303003404/http://www.artofwa.com.au/?m=201303)
16:45:32	100499/100499	---MCZ	200	added ('OK')	text/html	date:Wed,%2012%20May%202021%2006:45:32%20GMT	https://web.archive.org/web/20210227021756/http://www.artofwa.com.au/?m=201301	C:/My%20Web%20Sites/ArtOfWA/web.archive.org/index0558-2.html	(from https://web.archive.org/web/20210303003404/http://www.artofwa.com.au/?m=201301)
16:45:32	95322/95322	---MCZ	200	added ('OK')	text/html	date:Wed,%2012%20May%202021%2006:45:32%20GMT	https://web.archive.org/web/20210227021744/http://www.artofwa.com.au/?m=201302	C:/My%20Web%20Sites/ArtOfWA/web.archive.org/index9f9d-2.html	(from https://web.archive.org/web/20210303003404/http://www.artofwa.com.au/?m=201302)
16:45:32	83310/83310	---MCZ	200	added ('OK')	text/html	date:Wed,%2012%20May%202021%2006:45:32%20GMT	https://web.archive.org/web/20210227021817/http://www.artofwa.com.au/?m=201211	C:/My%20Web%20Sites/ArtOfWA/web.archive.org/indexfb7b-2.html	(from https://web.archive.org/web/20210303003404/http://www.artofwa.com.au/?m=201211)
16:45:32	87361/87361	---MCZ	200	added ('OK')	text/html	date:Wed,%2012%20May%202021%2006:45:32%20GMT	https://web.archive.org/web/20210227021828/http://www.artofwa.com.au/?m=201210	C:/My%20Web%20Sites/ArtOfWA/web.archive.org/index29b3-2.html	(from https://web.archive.org/web/20210303003404/http://www.artofwa.com.au/?m=201210)
16:45:33	80590/80590	---MCZ	200	added ('OK')	text/html	date:Wed,%2012%20May%202021%2006:45:32%20GMT	https://web.archive.org/web/20210227021806/http://www.artofwa.com.au/?m=201212	C:/My%20Web%20Sites/ArtOfWA/web.archive.org/index3642-2.html	(from https://web.archive.org/web/20210303003404/http://www.artofwa.com.au/?m=201212)
16:45:33	81486/81486	---MCZ	200	added ('OK')	text/html	date:Wed,%2012%20May%202021%2006:45:33%20GMT	https://web.archive.org/web/20210227021838/http://www.artofwa.com.au/?m=201209	C:/My%20Web%20Sites/ArtOfWA/web.archive.org/indexc797-2.html	(from https://web.archive.org/web/20210303003404/http://www.artofwa.com.au/?m=201209)
16:45:33	81932/81932	---MCZ	200	added ('OK')	text/html	date:Wed,%2012%20May%202021%2006:45:33%20GMT	https://web.archive.org/web/20210227021849/http://www.artofwa.com.au/?m=201208	C:/My%20Web%20Sites/ArtOfWA/web.archive.org/indexdef7-2.html	(from https://web.archive.org/web/20210303003404/http://www.artofwa.com.au/?m=201208)
16:45:33	86768/86768	---MCZ	200	added ('OK')	text/html	date:Wed,%2012%20May%202021%2006:45:33%20GMT	https://web.archive.org/web/20210227021903/http://www.artofwa.com.au/?m=201207	C:/My%20Web%20Sites/ArtOfWA/web.archive.org/index0929-2.html	(from https://web.archive.org/web/20210303003404/http://www.artofwa.com.au/?m=201207)
16:45:35	94837/94837	---MCZ	200	added ('OK')	text/html	date:Wed,%2012%20May%202021%2006:45:35%20GMT	https://web.archive.org/web/20210227021929/http://www.artofwa.com.au/?m=201205	C:/My%20Web%20Sites/ArtOfWA/web.archive.org/indexde88-2.html	(from https://web.archive.org/web/20210303003404/http://www.artofwa.com.au/?m=201205)
16:45:35	95740/95740	---MCZ	200	added ('OK')	text/html	date:Wed,%2012%20May%202021%2006:45:35%20GMT	https://web.archive.org/web/20210227021942/http://www.artofwa.com.au/?m=201204	C:/My%20Web%20Sites/ArtOfWA/web.archive.org/index9b14-2.html	(from https://web.archive.org/web/20210303003404/http://www.artofwa.com.au/?m=201204)
16:45:36	95534/95534	---MCZ	200	added ('OK')	text/html	date:Wed,%2012%20May%202021%2006:45:35%20GMT	https://web.archive.org/web/20210227021917/http://www.artofwa.com.au/?m=201206	C:/My%20Web%20Sites/ArtOfWA/web.archive.org/index0260-2.html	(from https://web.archive.org/web/20210303003404/http://www.artofwa.com.au/?m=201206)
16:45:36	82467/82467	---MCZ	200	added ('OK')	text/html	date:Wed,%2012%20May%202021%2006:45:36%20GMT	https://web.archive.org/web/20210227022115/http://www.artofwa.com.au/?m=201104	C:/My%20Web%20Sites/ArtOfWA/web.archive.org/index512b-2.html	(from https://web.archive.org/web/20210303003404/http://www.artofwa.com.au/?m=201104)
16:45:36	88144/88144	---MCZ	200	added ('OK')	text/html	date:Wed,%2012%20May%202021%2006:45:36%20GMT	https://web.archive.org/web/20210227022039/http://www.artofwa.com.au/?m=201107	C:/My%20Web%20Sites/ArtOfWA/web.archive.org/index62cc-2.html	(from https://web.archive.org/web/20210303003404/http://www.artofwa.com.au/?m=201107)
16:45:36	80742/80742	---MCZ	200	added ('OK')	text/html	date:Wed,%2012%20May%202021%2006:45:36%20GMT	https://web.archive.org/web/20210227022022/http://www.artofwa.com.au/?m=201108	C:/My%20Web%20Sites/ArtOfWA/web.archive.org/indexfdb0-2.html	(from https://web.archive.org/web/20210303003404/http://www.artofwa.com.au/?m=201108)
16:45:36	89195/89195	---MCZ	200	added ('OK')	text/html	date:Wed,%2012%20May%202021%2006:45:36%20GMT	https://web.archive.org/web/20210227022100/http://www.artofwa.com.au/?m=201106	C:/My%20Web%20Sites/ArtOfWA/web.archive.org/indexc61a-2.html	(from https://web.archive.org/web/20210303003404/http://www.artofwa.com.au/?m=201106)
16:45:39	80974/80974	---MCZ	200	added ('OK')	text/html	date:Wed,%2012%20May%202021%2006:45:39%20GMT	https://web.archive.org/web/20210227022131/http://www.artofwa.com.au/?m=201103	C:/My%20Web%20Sites/ArtOfWA/web.archive.org/index08fb-2.html	(from https://web.archive.org/web/20210303003404/http://www.artofwa.com.au/?m=201103)
16:45:39	84536/84536	---MCZ	200	added ('OK')	text/html	date:Wed,%2012%20May%202021%2006:45:39%20GMT	https://web.archive.org/web/20210227022253/http://www.artofwa.com.au/?m=201101	C:/My%20Web%20Sites/ArtOfWA/web.archive.org/index74f1-2.html	(from https://web.archive.org/web/20210303003404/http://www.artofwa.com.au/?m=201101)
16:45:39	102175/102175	---MCZ	200	added ('OK')	text/html	date:Wed,%2012%20May%202021%2006:45:39%20GMT	https://web.archive.org/web/20210227022212/http://www.artofwa.com.au/?m=201102	C:/My%20Web%20Sites/ArtOfWA/web.archive.org/index52f4-2.html	(from https://web.archive.org/web/20210303003404/http://www.artofwa.com.au/?m=201102)
16:45:39	82246/82246	---MCZ	200	added ('OK')	text/html	date:Wed,%2012%20May%202021%2006:45:39%20GMT	https://web.archive.org/web/20210227022345/http://www.artofwa.com.au/?m=201010	C:/My%20Web%20Sites/ArtOfWA/web.archive.org/indexe3d5-2.html	(from https://web.archive.org/web/20210303003404/http://www.artofwa.com.au/?m=201010)
16:45:40	90741/90741	---MCZ	200	added ('OK')	text/html	date:Wed,%2012%20May%202021%2006:45:40%20GMT	https://web.archive.org/web/20210227022310/http://www.artofwa.com.au/?m=201012	C:/My%20Web%20Sites/ArtOfWA/web.archive.org/index8956-2.html	(from https://web.archive.org/web/20210303003404/http://www.artofwa.com.au/?m=201012)
16:45:40	82943/82943	---MCZ	200	added ('OK')	text/html	date:Wed,%2012%20May%202021%2006:45:40%20GMT	https://web.archive.org/web/20210227022358/http://www.artofwa.com.au/?m=201009	C:/My%20Web%20Sites/ArtOfWA/web.archive.org/index9ab9-2.html	(from https://web.archive.org/web/20210303003404/http://www.artofwa.com.au/?m=201009)
16:45:40	94870/94870	---MCZ	200	added ('OK')	text/html	date:Wed,%2012%20May%202021%2006:45:41%20GMT	https://web.archive.org/web/20210227022328/http://www.artofwa.com.au/?m=201011	C:/My%20Web%20Sites/ArtOfWA/web.archive.org/indexa1aa-2.html	(from https://web.archive.org/web/20210303003404/http://www.artofwa.com.au/?m=201011)
16:45:40	86310/86310	---MCZ	200	added ('OK')	text/html	date:Wed,%2012%20May%202021%2006:45:41%20GMT	https://web.archive.org/web/20210227022005/http://www.artofwa.com.au/?m=201203	C:/My%20Web%20Sites/ArtOfWA/web.archive.org/index3598-2.html	(from https://web.archive.org/web/20210303003404/http://www.artofwa.com.au/?m=201203)
16:45:42	100492/100492	---MCZ	200	added ('OK')	text/html	date:Wed,%2012%20May%202021%2006:45:42%20GMT	https://web.archive.org/web/20210227022410/http://www.artofwa.com.au/?m=201008	C:/My%20Web%20Sites/ArtOfWA/web.archive.org/index1ff0-2.html	(from https://web.archive.org/web/20210303003404/http://www.artofwa.com.au/?m=201008)
16:45:42	99999/99999	---MCZ	200	added ('OK')	text/html	date:Wed,%2012%20May%202021%2006:45:42%20GMT	https://web.archive.org/web/20210227022501/http://www.artofwa.com.au/?m=201006	C:/My%20Web%20Sites/ArtOfWA/web.archive.org/index31f0-2.html	(from https://web.archive.org/web/20210303003404/http://www.artofwa.com.au/?m=201006)
16:45:43	99999/99999	---MCZ	200	added ('OK')	text/html	date:Wed,%2012%20May%202021%2006:45:42%20GMT	https://web.archive.org/web/20210227022426/http://www.artofwa.com.au/?m=201007	C:/My%20Web%20Sites/ArtOfWA/web.archive.org/index9f11-2.html	(from https://web.archive.org/web/20210303003404/http://www.artofwa.com.au/?m=201007)
16:45:43	97058/97058	---MCZ	200	added ('OK')	text/html	date:Wed,%2012%20May%202021%2006:45:43%20GMT	https://web.archive.org/web/20210227022558/http://www.artofwa.com.au/?m=201003	C:/My%20Web%20Sites/ArtOfWA/web.archive.org/indexf258-2.html	(from https://web.archive.org/web/20210303003404/http://www.artofwa.com.au/?m=201003)
16:45:43	86598/86598	---MCZ	200	added ('OK')	text/html	date:Wed,%2012%20May%202021%2006:45:43%20GMT	https://web.archive.org/web/20210227022548/http://www.artofwa.com.au/?m=201004	C:/My%20Web%20Sites/ArtOfWA/web.archive.org/indexb5c0-2.html	(from https://web.archive.org/web/20210303003404/http://www.artofwa.com.au/?m=201004)
16:45:43	99364/99364	---MCZ	200	added ('OK')	text/html	date:Wed,%2012%20May%202021%2006:45:43%20GMT	https://web.archive.org/web/20210227022536/http://www.artofwa.com.au/?m=201005	C:/My%20Web%20Sites/ArtOfWA/web.archive.org/indexd189-2.html	(from https://web.archive.org/web/20210303003404/http://www.artofwa.com.au/?m=201005)
16:45:44	84435/84435	---MCZ	200	added ('OK')	text/html	date:Wed,%2012%20May%202021%2006:45:44%20GMT	https://web.archive.org/web/20210227022610/http://www.artofwa.com.au/?m=201002	C:/My%20Web%20Sites/ArtOfWA/web.archive.org/index6e30-2.html	(from https://web.archive.org/web/20210303003404/http://www.artofwa.com.au/?m=201002)
16:45:44	94210/94210	---MCZ	200	added ('OK')	text/html	date:Wed,%2012%20May%202021%2006:45:44%20GMT	https://web.archive.org/web/20210227022620/http://www.artofwa.com.au/?m=200912	C:/My%20Web%20Sites/ArtOfWA/web.archive.org/index5c0a-2.html	(from https://web.archive.org/web/20210303003404/http://www.artofwa.com.au/?m=200912)
16:45:46	89467/89467	---MCZ	200	added ('OK')	text/html	date:Wed,%2012%20May%202021%2006:45:46%20GMT	https://web.archive.org/web/20210227022655/http://www.artofwa.com.au/?m=200911	C:/My%20Web%20Sites/ArtOfWA/web.archive.org/index8f62-2.html	(from https://web.archive.org/web/20210303003404/http://www.artofwa.com.au/?m=200911)
16:45:46	92539/92539	---MCZ	200	added ('OK')	text/html	date:Wed,%2012%20May%202021%2006:45:46%20GMT	https://web.archive.org/web/20210227022708/http://www.artofwa.com.au/?m=200910	C:/My%20Web%20Sites/ArtOfWA/web.archive.org/index451d-2.html	(from https://web.archive.org/web/20210303003404/http://www.artofwa.com.au/?m=200910)
16:45:46	86167/86167	---MCZ	200	added ('OK')	text/html	date:Wed,%2012%20May%202021%2006:45:46%20GMT	https://web.archive.org/web/20210227022718/http://www.artofwa.com.au/?m=200909	C:/My%20Web%20Sites/ArtOfWA/web.archive.org/index3e04-2.html	(from https://web.archive.org/web/20210303003404/http://www.artofwa.com.au/?m=200909)
16:45:47	80965/80965	---MCZ	200	added ('OK')	text/html	date:Wed,%2012%20May%202021%2006:45:46%20GMT	https://web.archive.org/web/20210227022738/http://www.artofwa.com.au/?m=200907	C:/My%20Web%20Sites/ArtOfWA/web.archive.org/index9907-2.html	(from https://web.archive.org/web/20210303003404/http://www.artofwa.com.au/?m=200907)
16:45:47	90997/90997	---MCZ	200	added ('OK')	text/html	date:Wed,%2012%20May%202021%2006:45:47%20GMT	https://web.archive.org/web/20210227022759/http://www.artofwa.com.au/?m=200904	C:/My%20Web%20Sites/ArtOfWA/web.archive.org/index17e8-2.html	(from https://web.archive.org/web/20210303003404/http://www.artofwa.com.au/?m=200904)
16:45:47	83467/83467	---MCZ	200	added ('OK')	text/html	date:Wed,%2012%20May%202021%2006:45:47%20GMT	https://web.archive.org/web/20210227022748/http://www.artofwa.com.au/?m=200906	C:/My%20Web%20Sites/ArtOfWA/web.archive.org/index3104-2.html	(from https://web.archive.org/web/20210303003404/http://www.artofwa.com.au/?m=200906)
16:45:47	80977/80977	---MCZ	200	added ('OK')	text/html	date:Wed,%2012%20May%202021%2006:45:47%20GMT	https://web.archive.org/web/20210227022727/http://www.artofwa.com.au/?m=200908	C:/My%20Web%20Sites/ArtOfWA/web.archive.org/index425a-2.html	(from https://web.archive.org/web/20210303003404/http://www.artofwa.com.au/?m=200908)
16:45:47	81036/81036	---MCZ	200	added ('OK')	text/html	date:Wed,%2012%20May%202021%2006:45:47%20GMT	https://web.archive.org/web/20210227022810/http://www.artofwa.com.au/?m=200903	C:/My%20Web%20Sites/ArtOfWA/web.archive.org/index10a5-2.html	(from https://web.archive.org/web/20210303003404/http://www.artofwa.com.au/?m=200903)
16:45:47	103859/103859	---MCZ	200	added ('OK')	text/html	date:Wed,%2012%20May%202021%2006:45:49%20GMT	https://web.archive.org/web/20201028032700/https://5senses.wordpress.com/	C:/My%20Web%20Sites/ArtOfWA/web.archive.org/index-34.html	(from https://web.archive.org/web/20210303003404/http://5senses.wordpress.com/)
16:45:48	0/0	---M--	302	error ('Found')	text/html	date:Wed,%2012%20May%202021%2006:45:49%20GMT	https://www.linkedin.com/search?search=&sortCriteria=3&groupFilter=110468	C:/My%20Web%20Sites/ArtOfWA/www.linkedin.com/images/search.16a299d.delayed	(from https://web.archive.org/web/20150818215043/https://www.linkedin.com/search?search=&sortCriteria=3&groupFilter=110468)
16:45:48	86107/86107	---MCZ	200	added ('OK')	text/html	date:Wed,%2012%20May%202021%2006:45:50%20GMT	https://web.archive.org/web/20210227022830/http://www.artofwa.com.au/?m=200806	C:/My%20Web%20Sites/ArtOfWA/web.archive.org/indexfda7-2.html	(from https://web.archive.org/web/20210303003404/http://www.artofwa.com.au/?m=200806)
16:45:48	0/0	---M--	303	error ('See%20Other')	text/html	date:Wed,%2012%20May%202021%2006:45:50%20GMT	https://www.linkedin.com/uas/login?session_redirect=https%3A%2F%2Fwww.linkedin.com%2Fsearch%3Fsearch%3D%26sortCriteria%3D3%26groupFilter%3D110468	C:/My%20Web%20Sites/ArtOfWA/www.linkedin.com/images/login.16b827e.delayed	(from https://web.archive.org/web/20150818215043/https://www.linkedin.com/search?search=&sortCriteria=3&groupFilter=110468)
16:45:48	27775/27775	---M-Z	200	added ('OK')	text/html	date:Wed,%2012%20May%202021%2006:45:50%20GMT	https://www.linkedin.com/signup/cold-join?session_redirect=https%3A%2F%2Fwww%2Elinkedin%2Ecom%2Fsearch%3Fsearch%3D%26sortCriteria%3D3%26groupFilter%3D110468&trk=login_reg_redirect	C:/My%20Web%20Sites/ArtOfWA/www.linkedin.com/cold-join4c90.html	(from https://web.archive.org/web/20150818215043/https://www.linkedin.com/search?search=&sortCriteria=3&groupFilter=110468)
16:45:49	94499/94499	---MCZ	404	error ('NOT%20FOUND')	text/html	date:Wed,%2012%20May%202021%2006:45:51%20GMT	https://web.archive.org/web/20150818215043/http://web.archive.org/screenshot/https://www.linkedin.com/search?search=&sortCriteria=3&groupFilter=110468	C:/My%20Web%20Sites/ArtOfWA/web.archive.org/images/search299d	(from https://web.archive.org/web/20150818215043/https://www.linkedin.com/search?search=&sortCriteria=3&groupFilter=110468)
16:45:50	13138/13138	---MCZ	200	added ('OK')	text/html	date:Wed,%2012%20May%202021%2006:45:52%20GMT	https://web.archive.org/web/20150630090515/https://www.linkedin.com/search?search=&sortCriteria=3&groupFilter=110468	C:/My%20Web%20Sites/ArtOfWA/web.archive.org/search299d-3.html	(from https://web.archive.org/web/20150818215043/https://www.linkedin.com/search?search=&sortCriteria=3&groupFilter=110468)
16:45:50	83032/83032	---MCZ	200	added ('OK')	text/html	date:Wed,%2012%20May%202021%2006:45:52%20GMT	https://web.archive.org/web/20210227022821/http://www.artofwa.com.au/?m=200810	C:/My%20Web%20Sites/ArtOfWA/web.archive.org/indexa7bc-2.html	(from https://web.archive.org/web/20210303003404/http://www.artofwa.com.au/?m=200810)
16:45:52	0/0	---M--	302	error ('FOUND')	text/plain	date:Wed,%2012%20May%202021%2006:45:55%20GMT	https://web.archive.org/web/20160121200943/http://www.linkedin.com/search?search=&sortCriteria=3&groupFilter=110468	C:/My%20Web%20Sites/ArtOfWA/web.archive.org/images/search299d	(from https://web.archive.org/web/20150818215043/https://www.linkedin.com/search?search=&sortCriteria=3&groupFilter=110468)
16:45:53	0/0	---M--	302	error ('FOUND')	text/plain	date:Wed,%2012%20May%202021%2006:45:55%20GMT	https://web.archive.org/web/20150810105404/http://www.linkedin.com/search?search=&sortCriteria=3&groupFilter=110468	C:/My%20Web%20Sites/ArtOfWA/web.archive.org/images/search299d	(from https://web.archive.org/web/20150818215043/https://www.linkedin.com/search?search=&sortCriteria=3&groupFilter=110468)
16:45:53	0/0	---M--	302	error ('FOUND')	text/plain	date:Wed,%2012%20May%202021%2006:45:56%20GMT	https://web.archive.org/web/20160121200943/http://www.linkedin.com/search?search=&sortCriteria=3&groupFilter=110468	C:/My%20Web%20Sites/ArtOfWA/web.archive.org/images/search299d	(from https://web.archive.org/web/20150818215043/https://www.linkedin.com/search?search=&sortCriteria=3&groupFilter=110468)
16:45:55	22019/22019	---MCZ	200	added ('OK')	text/html	date:Wed,%2012%20May%202021%2006:45:57%20GMT	https://web.archive.org/web/20090926130434/http://www.linkedin.com/search?search=&sortCriteria=3&groupFilter=110468	C:/My%20Web%20Sites/ArtOfWA/web.archive.org/search299d-4.html	(from https://web.archive.org/web/20150818215043/https://www.linkedin.com/search?search=&sortCriteria=3&groupFilter=110468)
16:45:55	96254/96254	---MCZ	200	added ('OK')	text/html	date:Wed,%2012%20May%202021%2006:45:57%20GMT	https://web.archive.org/web/20150818215043*/https://www.linkedin.com/search?search=&sortCriteria=3&groupFilter=110468	C:/My%20Web%20Sites/ArtOfWA/web.archive.org/search299d-5.html	(from https://web.archive.org/web/20150818215043/https://www.linkedin.com/search?search=&sortCriteria=3&groupFilter=110468)
16:45:56	9486/9486	---M--	200	added ('OK')	image/jpeg	etag:%225b3d8774-250e%22	https://archive.org/services/img/webwidecrawl	C:/My%20Web%20Sites/ArtOfWA/archive.org/images/webwidecrawl.jpg	(from https://web.archive.org/web/20150818215043/https://www.linkedin.com/search?search=&sortCriteria=3&groupFilter=110468)
